=====Result of the physicochemical property for each protein======

Pro_id	Hydrophobicity	MW	Half_life	pI
MOAKECDD_30995	0.1664	13376.428	1.1	5.26
MOAKECDD_30996	-0.7726	15352.854	1.1	4.95
MOAKECDD_30998	1.0879	5867.865	3.5	5.34
MOAKECDD_30999	-1.0166	4526.927	20	4.76
MOAKECDD_31000	0.1542	7836.017	4.4	10.86
MOAKECDD_31001	-0.1445	6349.884	30	11.41
MOAKECDD_31002	-0.6122	8217.266	20	9.76
MOAKECDD_31003	-0.0974	4163.756	1.3	9.52
MOAKECDD_31004	0.0072	14453.262	1.2	6.4
MOAKECDD_31005	0.3466	7134.242	7.2	9.34
MOAKECDD_31006	-0.3697	13833.229	30	4.14
MOAKECDD_31007	-0.4082	18712.787	7.2	4.42
MOAKECDD_31008	0.576	8413.178	1.3	10.26
MOAKECDD_31009	-0.0488	4856.466	20	4.3
MOAKECDD_31010	-0.1256	11150.603	100	11.54
MOAKECDD_31011	-0.5159	20579.474	5.5	7.22
MOAKECDD_31012	-1.0647	14655.26	4.4	10.66
MOAKECDD_31013	-0.304	16466.752	0.8	7.77
MOAKECDD_31014	-0.5372	6595.138	1.1	3.85
MOAKECDD_31015	-0.1008	11519.073	7.2	9.61
MOAKECDD_31016	0.0853	7276.237	5.5	7.87
MOAKECDD_31017	0.9313	9370.097	5.5	4.75
MOAKECDD_31018	-0.4435	8637.671	1.4	6.24
MOAKECDD_31019	-0.1092	4646.122	1.1	4.21
MOAKECDD_31020	0.731	4640.494	5.5	4.41
MOAKECDD_31021	-0.4562	9738.255	20	11.57
MOAKECDD_31022	-0.5705	6114.905	1.1	4.91
MOAKECDD_31023	-0.7307	7103.832	5.5	5.99
MOAKECDD_31024	0.2707	4057.545	2.8	5.82
MOAKECDD_31025	0.3507	6474.041	100	3.57
MOAKECDD_31026	-0.49	10351.25	1.3	3.79
MOAKECDD_31027	-0.0412	5046.643	7.2	4.51
MOAKECDD_31028	-1.1199	5687.222	1.3	8.18
MOAKECDD_31029	0.2403	6404.688	30	9.83
MOAKECDD_31030	-0.2047	18106.937	20	4.28
MOAKECDD_31031	-0.2663	12583.686	1	11.71
MOAKECDD_31032	-0.743	5851.54	100	11.69
MOAKECDD_31033	0.1118	12465.804	100	4.64
MOAKECDD_31034	-0.1792	8813.881	4.4	4.18
MOAKECDD_31035	-0.9713	5451.98	30	5.72
MOAKECDD_31036	0.3118	11778.365	100	3.89
MOAKECDD_31037	-0.4339	10919.654	100	9.4
MOAKECDD_31038	0.5958	18444.626	20	5.29
MOAKECDD_31039	1.6242	6500.966	1.1	8.49
MOAKECDD_31040	0.0481	5844.721	2.8	5.75
MOAKECDD_31041	-0.2375	12150.763	5.5	5.09
MOAKECDD_31042	-0.2036	8903.058	1.1	4.79
MOAKECDD_31043	-0.5024	16577.399	5.5	3.6
MOAKECDD_31044	-0.6789	11435.677	1.4	4.54
MOAKECDD_31045	-1.4385	5149.541	20	4.89
MOAKECDD_31046	-0.7372	11295.265	100	4.23
MOAKECDD_31047	-0.7346	8712.533	1	4.5
MOAKECDD_31048	-1.0292	11066.152	1.9	4.78
MOAKECDD_31049	0.4514	4179.829	5.5	5.58
MOAKECDD_31050	-0.5851	9113.21	1.9	4.61
MOAKECDD_31051	-0.2918	14676.824	20	7.71
MOAKECDD_31052	-0.0504	19393.909	4.4	4.83
MOAKECDD_31053	0.0991	12173.763	1.9	12
MOAKECDD_31054	-0.2905	15002.58	100	4.42
MOAKECDD_31055	-0.7527	10396.494	100	8.15
MOAKECDD_31056	-0.0048	6606.444	1	4.15
MOAKECDD_31057	-0.312	6140.683	30	4.33
MOAKECDD_31058	0.169	15343.764	0.8	11.19
MOAKECDD_31059	-0.4314	7633.564	1.9	12
MOAKECDD_31060	0.2477	6524.274	20	9.49
MOAKECDD_31061	-0.6623	19441.797	20	4.66
MOAKECDD_31062	-0.6569	16666.495	7.2	4.89
MOAKECDD_31063	-0.2307	11328.862	5.5	10.18
MOAKECDD_31064	0.3118	20294.252	1.1	4.83
MOAKECDD_31065	-0.8135	7141.034	5.5	10.76
MOAKECDD_31066	0.2457	4653.331	7.2	10.83
MOAKECDD_31067	-0.2809	20056.564	30	4.35
MOAKECDD_31068	0.0782	8312.006	100	3.77
MOAKECDD_31069	-0.458	10334.428	1.9	5.15
MOAKECDD_31070	-0.3528	15187.956	5.5	5.38
MOAKECDD_31071	-0.9139	5685.273	1	4.54
MOAKECDD_31072	0.4893	7909.113	4.4	5.97
MOAKECDD_31073	-0.0761	19741.512	1	11.01
MOAKECDD_31075	-1.0671	7615.158	30	4.07
MOAKECDD_31076	-0.1926	18037.461	1	4.87
MOAKECDD_31077	-0.5729	11587.285	1.3	9.14
MOAKECDD_31078	-0.0579	5232.011	100	6.54
MOAKECDD_31079	-0.058	13314.125	1	4.37
MOAKECDD_31080	1.2887	5582.881	3.5	6.52
MOAKECDD_31081	-0.0823	17476.68	100	4.47
MOAKECDD_31082	-0.4084	18842.955	100	4.8
MOAKECDD_31083	-0.7026	4064.593	7.2	9.1
MOAKECDD_31084	-0.7993	19132.646	30	4.43
MOAKECDD_31085	-0.3081	5510.647	4.4	12.13
MOAKECDD_31086	-0.0513	8150.177	1.1	4.26
MOAKECDD_31087	-0.7148	10763.47	20	3.94
MOAKECDD_31088	-0.662	11281.02	3.5	10.86
MOAKECDD_31089	0.5667	4931.054	20	11.1
MOAKECDD_31090	-1.1575	6630.832	1.1	3.61
MOAKECDD_31091	0.7932	7764.075	20	4.01
MOAKECDD_31092	0.5061	5280.172	0.8	4.17
MOAKECDD_31093	-0.3485	12268.722	30	4.86
MOAKECDD_31094	1.3022	18019.568	7.2	3.95
MOAKECDD_31095	-0.7125	11606.622	1.1	4.08
MOAKECDD_31096	-0.6434	18229.863	0.8	4.26
MOAKECDD_31097	-1.0145	4761.173	1	4.55
MOAKECDD_31098	-0.2572	8884.762	100	4.2
MOAKECDD_31099	-0.5787	8793.755	1.1	6.09
MOAKECDD_31100	-0.7437	15912.116	1	10.46
MOAKECDD_31101	-0.2956	20173.448	5.5	4.78
MOAKECDD_31102	-0.2298	10731.18	20	7.98
MOAKECDD_31103	-0.1947	17338.409	1	4.46
MOAKECDD_31104	0.9794	14484.603	30	3.44
MOAKECDD_31105	-0.2608	10098.305	5.5	4.35
MOAKECDD_31106	-0.1347	4956.884	1.3	9.84
MOAKECDD_31107	0.5837	4685.665	30	12
MOAKECDD_31108	-0.1828	19000.108	5.5	4.54
MOAKECDD_31109	0.0885	5601.478	1.1	12.17
MOAKECDD_31110	-1.3259	8726.464	4.4	4.67
MOAKECDD_31111	-0.1666	4583.119	5.5	11.69
MOAKECDD_31112	0.8764	7564.929	20	7.99
MOAKECDD_31113	0.0713	16032.859	5.5	9.02
MOAKECDD_31114	-0.0701	6187.837	100	3.96
MOAKECDD_31115	-0.3713	5725.469	100	8.34
MOAKECDD_31116	0.1239	7405.457	7.2	6.52
MOAKECDD_31117	-0.1292	11124.536	20	5.36
MOAKECDD_31118	-0.2179	5488.041	1.1	4.15
MOAKECDD_31119	-0.6374	20203.05	1.1	12.32
MOAKECDD_31120	0.0333	8886.859	7.2	4.28
MOAKECDD_31121	-0.5418	19746.302	7.2	3.81
MOAKECDD_31122	-0.0818	18192.91	0.8	6.75
MOAKECDD_31123	-0.1624	6123.776	1.3	4.01
MOAKECDD_31124	-0.3812	7003.852	1.1	5.81
MOAKECDD_31125	0.7514	3588.003	4.4	3.62
MOAKECDD_31126	-1.3717	8733.187	20	11.3
MOAKECDD_31127	-0.6374	12601.047	7.2	4.92
MOAKECDD_31128	-0.2023	18367.274	1.3	4.62
MOAKECDD_31129	-0.3012	16748.61	2.8	4.6
MOAKECDD_31130	-0.1133	15740.052	20	5.4
MOAKECDD_31131	-0.5341	4285.674	20	4.02
MOAKECDD_31132	-0.3521	12589.092	1.1	4.58
MOAKECDD_31133	0.2487	8387.576	20	4.32
MOAKECDD_31134	-0.7339	6135.866	1.1	5.66
MOAKECDD_31135	-0.642	6261.84	1.1	4.27
MOAKECDD_31136	-0.2196	6519.23	7.2	4.23
MOAKECDD_31137	0.2383	14333	4.4	3.8
MOAKECDD_31138	-0.5578	11287.514	20	4.86
MOAKECDD_31139	0.8366	14166.213	1.1	4.86
MOAKECDD_31140	0.43	11986.959	4.4	4.37
MOAKECDD_31141	-0.6454	5022.445	1.2	4.17
MOAKECDD_31142	-0.349	17832.125	5.5	6.92
MOAKECDD_31143	-0.4937	10822	1.9	4.42
MOAKECDD_31144	-1.4102	20130.825	30	5.51
MOAKECDD_31145	0.2588	5521.414	2.8	5.46
MOAKECDD_31146	-0.0309	6188.176	1	11.73
MOAKECDD_31147	-1.01	13674.963	7.2	3.4
MOAKECDD_31148	-0.2358	13659.06	100	4.7
MOAKECDD_31149	0.2721	9686.154	5.5	5.57
MOAKECDD_31150	0.112	5878.749	7.2	6.51
MOAKECDD_31151	-0.5879	11024.382	1	8.44
MOAKECDD_31152	-0.8232	5003.443	1.1	4.79
MOAKECDD_31153	0.0808	12012.468	5.5	9.05
MOAKECDD_31154	-0.0017	17997.328	5.5	4.74
MOAKECDD_31155	-0.0206	9701.959	1.4	5.91
MOAKECDD_31156	-0.7163	6656.384	20	5.78
MOAKECDD_31157	1.0308	5532.576	1.1	6.12
MOAKECDD_31158	0.0774	13236.845	1	5.17
MOAKECDD_31159	-0.813	8867.578	4.4	4.44
MOAKECDD_31160	0.0426	6105.898	20	4.83
MOAKECDD_31161	-0.8489	11542.867	1.1	5
MOAKECDD_31162	-0.8666	4702.216	30	8.2
MOAKECDD_31163	0.2415	13916.732	5.5	4.66
MOAKECDD_31164	-0.8977	15905.365	7.2	4.72
MOAKECDD_31165	-0.5962	8779.742	1	8.18
MOAKECDD_31166	-0.4311	19006.182	5.5	4.68
MOAKECDD_31167	0.3813	6095.805	20	4.12
MOAKECDD_31168	0.2767	9600.106	5.5	4.67
MOAKECDD_31169	-0.5697	5835.341	0.8	4.01
MOAKECDD_31170	-0.5499	5782.768	5.5	12
MOAKECDD_31171	-0.1187	7742.733	1	4.22
MOAKECDD_31172	-1.2762	12685.72	1	5
MOAKECDD_31173	-0.1569	8703.551	1.1	4.33
MOAKECDD_31174	-0.77	11253.572	2.8	4.87
MOAKECDD_31175	-0.2291	19281.047	1.9	7
MOAKECDD_31176	-0.1216	9617.818	1.1	4.88
MOAKECDD_31177	1.0746	12730.24	1	8.25
MOAKECDD_31178	-0.0827	18266.443	5.5	5.56
MOAKECDD_31179	-0.2268	19633.878	1.9	4.35
MOAKECDD_31180	0.087	7387.382	5.5	4.8
MOAKECDD_31181	-1.5712	15038.889	1.2	5.14
MOAKECDD_31182	-0.7968	11113.17	1.3	5.12
MOAKECDD_31183	0.4371	6893.199	1	9.98
MOAKECDD_31184	-0.4607	9132.228	2.8	6.57
MOAKECDD_31185	0.1716	11878.84	100	11.58
MOAKECDD_31186	-0.2756	4313.669	1.4	3.72
MOAKECDD_31187	-0.1051	6362.206	20	6.04
MOAKECDD_31188	-0.6337	14988.139	20	4.18
MOAKECDD_31189	0.033	9228.29	7.2	10.54
MOAKECDD_31190	0.2563	4966.774	1.9	11.53
MOAKECDD_31191	-0.1784	11772.342	1	4.79
MOAKECDD_31192	-0.1168	15170.182	20	10.49
MOAKECDD_31193	0.0065	3349.9	5.5	4.78
MOAKECDD_31194	-0.674	18753.316	1.1	6.92
MOAKECDD_31195	1.0353	5423.438	20	5.98
MOAKECDD_31196	-0.6785	11252.217	1.1	4.27
MOAKECDD_31197	0.5918	5282.402	30	9.69
MOAKECDD_31198	-0.1872	17816.818	5.5	4.32
MOAKECDD_31199	-0.8793	4089.461	1.2	3.85
MOAKECDD_31200	-1.2416	13603.098	1.3	6.74
MOAKECDD_31201	-0.2927	7665.737	1	4.02
MOAKECDD_31202	1.1536	9832.758	20	8.01
MOAKECDD_31203	-0.232	8694.966	1	5.29
MOAKECDD_31204	-0.2817	17031.878	0.8	4.71
MOAKECDD_31205	-0.9492	15138.303	30	4.18
MOAKECDD_31206	0.6595	4836.72	7.2	5.81
MOAKECDD_31207	-0.6386	11818.333	20	9.49
MOAKECDD_31208	-0.1303	16568.634	1.9	4.8
MOAKECDD_31209	-0.7359	5769.278	1.9	3.94
MOAKECDD_31210	-0.5674	17041.797	0.8	4.34
MOAKECDD_31211	0.0163	4521.969	20	4.67
MOAKECDD_31212	0.1966	6157.029	4.4	12
MOAKECDD_31213	-1.0733	7213.583	1.3	4.03
MOAKECDD_31214	0.6614	10049.512	30	6.7
MOAKECDD_31215	0.0292	7486.37	1	4.29
MOAKECDD_31216	1.0734	11321.458	5.5	8.27
MOAKECDD_31217	-0.0843	13087.435	100	4.54
MOAKECDD_31218	-0.8702	13588.863	1.9	4.9
MOAKECDD_31219	-0.2221	19015.537	1.1	5.1
MOAKECDD_31220	-0.5519	22706.109	2.8	4.62
MOAKECDD_31221	-0.2965	12830.104	1.1	4.52
MOAKECDD_31222	-0.2332	16211.395	5.5	4.73
MOAKECDD_31223	0.1096	14072.153	20	4.58
MOAKECDD_31224	-0.5216	7537.499	20	4.82
MOAKECDD_31225	-0.3138	12352.17	30	9.64
MOAKECDD_31226	-0.3046	7123.022	1.3	3.81
MOAKECDD_31227	-0.2537	10066.458	100	6.02
MOAKECDD_31228	-0.8015	6808.425	1.2	4.74
MOAKECDD_31229	0.3457	8557.767	4.4	4.99
MOAKECDD_31230	-0.3318	7759.777	5.5	5.12
MOAKECDD_31231	-1.2641	14855.365	20	5.8
MOAKECDD_31233	-0.1162	8970.236	30	9.42
MOAKECDD_31234	0.3135	4092.029	30	9.86
MOAKECDD_31235	-0.3661	15158.077	7.2	5.1
MOAKECDD_31236	0.8956	7417.005	100	8
MOAKECDD_31237	-0.4159	9938.577	7.2	3.93
MOAKECDD_31238	-0.6167	17081.096	7.2	6.51
MOAKECDD_31239	-0.6814	6309.281	1	11.82
MOAKECDD_31240	-0.3168	8768.984	5.5	10.36
MOAKECDD_31241	0.2447	15045.002	5.5	3.87
MOAKECDD_31242	-0.3978	15416.285	4.4	11.76
MOAKECDD_31243	-0.1113	5023.708	1.9	5.8
MOAKECDD_31244	-0.8072	14426.322	30	11.07
MOAKECDD_31245	-0.315	16182.701	4.4	4.36
MOAKECDD_31246	-0.4402	13261.493	7.2	4.33
MOAKECDD_31247	0.0586	13528.21	1	4.86
MOAKECDD_31248	0.7228	15403.975	1.9	5.81
MOAKECDD_31249	0.3264	6353.677	1.1	11.28
MOAKECDD_31250	-0.0562	8706.782	7.2	4.23
MOAKECDD_31251	0.6015	7008.156	1.1	8.34
MOAKECDD_31252	-0.4954	7265.007	20	4.28
MOAKECDD_31253	-0.4313	7338.988	3.5	4.28
MOAKECDD_31254	-0.1693	8031.246	3.5	9.39
MOAKECDD_31255	0.0646	18440.856	20	4.7
MOAKECDD_31256	-0.6406	6921.611	1.1	3.93
MOAKECDD_31257	0.8329	17246.427	1	8.8
MOAKECDD_31258	1.0947	7556.881	1.9	8.51
MOAKECDD_31259	-1.1012	8974.777	20	4.4
MOAKECDD_31260	-0.4913	6375.12	20	5.19
MOAKECDD_31261	0.2913	5353.198	0.8	4.73
MOAKECDD_31262	-0.241	16036.025	7.2	4.29
MOAKECDD_31263	-0.3037	5733.584	1	10.02
MOAKECDD_31264	-0.4062	21146.49	3.5	11.81
MOAKECDD_31265	0.1072	7787.843	2.8	9.35
MOAKECDD_31266	-0.2862	9763.571	1.1	4.08
MOAKECDD_31267	-0.11	17431.594	1	4.74
MOAKECDD_31268	-0.3614	8497.523	100	6.01
MOAKECDD_31269	-0.5982	19344.989	0.8	4.17
MOAKECDD_31270	-1.8374	5587.224	1.9	8
MOAKECDD_31271	0.9374	9595.307	5.5	9.39
MOAKECDD_31272	0.3233	4909.823	1.1	11.32
MOAKECDD_31273	0.7744	4570.472	2.8	9.98
MOAKECDD_31274	1.1341	8819.536	20	8.25
MOAKECDD_31275	-0.2641	18230.087	30	7.05
MOAKECDD_31276	-0.1895	10035.011	1	4.07
MOAKECDD_31277	-0.2345	14018.218	5.5	4.23
MOAKECDD_31278	-0.1421	5062.741	30	5.12
MOAKECDD_31279	0.0244	4473.934	100	3.9
MOAKECDD_31280	-1.2193	11017.753	0.8	4.7
MOAKECDD_31281	-0.2635	4856.57	1	6.23
MOAKECDD_31282	-0.2519	5257.839	30	4.49
MOAKECDD_31283	-0.1804	8570.514	5.5	4.1
MOAKECDD_31285	0.6	4756.405	1.4	3.83
MOAKECDD_31286	-0.3076	8428.509	2.8	11.27
MOAKECDD_31287	0.42	9794.395	7.2	5.4
MOAKECDD_31288	-0.6037	5751.408	1	5.19
MOAKECDD_31289	-0.7356	7715.386	4.4	4.38
MOAKECDD_31290	0.2125	10201.818	30	9.36
MOAKECDD_31291	-0.7828	8507.212	20	4.08
MOAKECDD_31292	-0.7084	6784.626	1.1	5.51
MOAKECDD_31293	-0.7832	4000.551	0.8	8.49
MOAKECDD_31294	0.1696	6129.186	1.9	9.14
MOAKECDD_31295	-0.5395	5161.897	7.2	12.47
MOAKECDD_31296	-0.4254	16314.539	30	9.71
MOAKECDD_31297	0.1596	13646.435	20	11.76
MOAKECDD_31298	-0.1528	14514.06	30	4.87
MOAKECDD_31299	0.0627	8846.232	7.2	9.98
MOAKECDD_31300	0.5594	7001.174	4.4	4.59
MOAKECDD_31301	-0.4606	14751.34	5.5	4.55
MOAKECDD_31302	0.377	9572.589	4.4	3.91
MOAKECDD_31303	-0.3772	7126.847	30	4.57
MOAKECDD_31304	-0.4755	13584.298	5.5	5.3
MOAKECDD_31305	0.2507	15454.97	30	5.27
MOAKECDD_31306	-0.4175	8141.232	4.4	4.42
MOAKECDD_31307	-0.3827	6752.616	5.5	7.81
MOAKECDD_31308	-0.3227	14769.037	7.2	3.82
MOAKECDD_31309	0.3594	13795.297	30	11.1
MOAKECDD_31310	-0.249	5736.457	1.3	10.54
MOAKECDD_31311	0.8027	4164.038	1.4	5.93
MOAKECDD_31312	0.1	6001.729	20	4.74
MOAKECDD_31313	0.0022	9806.188	1.1	4.83
MOAKECDD_31314	0.3175	9473.594	5.5	4.82
MOAKECDD_31315	0.9371	3762.511	1.1	6.5
MOAKECDD_31316	0.2319	9930.642	1	11.83
MOAKECDD_31317	-0.5414	12810.05	1	4.56
MOAKECDD_31318	-0.2651	5087.954	4.4	11.9
MOAKECDD_31319	0.1165	11011.833	5.5	6.04
MOAKECDD_31320	0.0714	3787.431	7.2	11.71
MOAKECDD_31321	-0.6247	12403.591	20	4.25
MOAKECDD_31322	-0.0948	19481.965	5.5	5.58
MOAKECDD_31323	0.3964	6107.064	1	6.69
MOAKECDD_31324	-0.9934	14551.865	7.2	4.64
MOAKECDD_31325	-0.0902	10118.476	1.9	4.5
MOAKECDD_31326	-0.3067	4892.54	1	4.6
MOAKECDD_31327	-0.4863	22614.797	4.4	9.55
MOAKECDD_31328	0.2518	5604.41	1.1	4.33
MOAKECDD_31329	-0.6332	16635.255	4.4	4.77
MOAKECDD_31330	0.7777	10322.561	1.1	9.33
MOAKECDD_31331	-0.4845	5659.437	20	11.77
MOAKECDD_31332	-0.9702	4451.097	1.3	10.91
MOAKECDD_31333	-0.5046	9601.584	7.2	4.6
MOAKECDD_31334	-0.8595	15821.463	5.5	5.15
MOAKECDD_31335	-0.1227	16907.973	1.9	5.39
MOAKECDD_31336	-0.1655	9797.36	1.3	9.12
MOAKECDD_31337	0.7472	12302.294	7.2	6.15
MOAKECDD_31338	-1.1607	20356.959	4.4	3.98
MOAKECDD_31339	0.3889	15540.362	1.1	11.76
MOAKECDD_31340	0.2282	7625.934	2.8	10.27
MOAKECDD_31341	0.4576	9639.368	100	6.96
MOAKECDD_31342	0.1021	5630.708	1.1	10.14
MOAKECDD_31343	-0.468	12552.908	7.2	5.12
MOAKECDD_31344	-0.3835	7569.513	7.2	11.9
MOAKECDD_31345	-0.0353	5347.433	20	10.43
MOAKECDD_31346	-0.3481	17562.441	4.4	4.66
MOAKECDD_31347	-0.7648	15968.615	100	11.62
MOAKECDD_31348	-0.4194	12250.424	5.5	4.41
MOAKECDD_31349	-0.0548	17342.227	5.5	11.46
MOAKECDD_31350	-0.0937	15298.267	100	5.69
MOAKECDD_31351	-0.2513	4401.125	1	5.11
MOAKECDD_31352	0.2302	4712.376	1.2	5.53
MOAKECDD_31353	-0.287	7867.707	7.2	4.78
MOAKECDD_31354	-0.0598	18818.455	30	5.58
MOAKECDD_31355	-1.8974	9680.38	7.2	5.18
MOAKECDD_31356	-0.2555	17535.617	4.4	4.64
MOAKECDD_31357	0.2276	6056.906	4.4	10.73
MOAKECDD_31358	0.7656	3668.431	30	5.93
MOAKECDD_31359	-1.0274	5977.539	7.2	4.65
MOAKECDD_31360	-0.2113	5047.612	1	3.96
MOAKECDD_31361	-0.4223	5594.265	20	4.18
MOAKECDD_31362	-0.576	12712.136	1	4.49
MOAKECDD_31363	-0.2223	14017.874	1.2	4.73
MOAKECDD_31364	1.1875	3247.89	5.5	9.98
MOAKECDD_31365	-0.318	8172.323	1	5.04
MOAKECDD_31366	0.2564	13818.74	5.5	4.61
MOAKECDD_31367	-0.4913	8232.334	1.9	9.38
MOAKECDD_31368	-0.0845	7386.617	1.3	9.18
MOAKECDD_31369	-1.1963	14942.901	7.2	4.38
MOAKECDD_31370	-0.2914	11645.946	1.9	4.24
MOAKECDD_31371	-1.0586	14077.903	1.4	9.8
MOAKECDD_31372	-0.8505	17850.887	5.5	7.89
MOAKECDD_31373	-0.2174	9305.722	1	11.31
MOAKECDD_31374	-0.1716	13012.406	7.2	3.92
MOAKECDD_31375	0.1713	9420.621	1.4	4.57
MOAKECDD_31376	-0.7488	4723.04	7.2	4.41
MOAKECDD_31377	-0.0609	16564.423	4.4	4.13
MOAKECDD_31378	-0.1152	16685.979	7.2	4.33
MOAKECDD_31379	-0.4477	15003.474	1.9	3.91
MOAKECDD_31380	-0.3317	17391.163	100	11.42
MOAKECDD_31381	0.2164	5573.391	1.1	10.93
MOAKECDD_31382	-0.6639	12233.45	1.1	5.49
MOAKECDD_31383	-0.5759	13668.67	20	10.57
MOAKECDD_31384	0.2512	8699.817	5.5	5.04
MOAKECDD_31385	0.2487	13051.485	20	10.5
MOAKECDD_31386	-0.4238	14639.386	20	5.18
MOAKECDD_31387	-0.4459	10767.981	1	4.78
MOAKECDD_31388	-0.9349	6555.139	7.2	4.7
MOAKECDD_31389	0.1294	9400.594	20	3.81
MOAKECDD_31390	0.6197	14678.328	30	9.69
MOAKECDD_31391	-0.3801	9237.11	1	4.5
MOAKECDD_31392	-0.8612	13726.092	1	5.05
MOAKECDD_31393	-0.5841	10072.181	30	5.25
MOAKECDD_31394	0.012	5118.812	4.4	9.48
MOAKECDD_31395	-0.0808	12662.843	30	12.05
MOAKECDD_31396	-0.2332	16975.091	20	4.9
MOAKECDD_31397	-0.3055	5858.613	20	11.78
MOAKECDD_31398	-0.7691	4315.529	1.9	4.08
MOAKECDD_31399	-0.6227	15009.769	1.9	6.91
MOAKECDD_31400	-0.4693	15154.921	1	4.76
MOAKECDD_31401	-0.9364	19610.461	1.9	4.86
MOAKECDD_31402	-0.9254	16930.931	1.3	6.03
MOAKECDD_31403	0.3184	4372.379	20	9.87
MOAKECDD_31404	0.4347	15585.99	20	4.58
MOAKECDD_31405	-0.5993	18197.397	100	4.05
MOAKECDD_31406	-0.9536	9593.33	1.4	3.99
MOAKECDD_31407	-0.0422	18932.975	7.2	4.74
MOAKECDD_31408	-0.2121	13717.079	4.4	11.75
MOAKECDD_31409	-0.4472	18526.339	5.5	4.2
MOAKECDD_31410	0.8463	11689.021	1.1	10.78
MOAKECDD_31411	-0.1712	8509.466	5.5	4.8
MOAKECDD_31412	-0.474	12440.448	7.2	4.12
MOAKECDD_31413	-0.5788	13892.554	2.8	5.48
MOAKECDD_31414	-0.6943	8259.416	3.5	9.96
MOAKECDD_31415	-1.8118	4926.417	20	7.97
MOAKECDD_31416	0.0313	10335.771	1.9	9.09
MOAKECDD_31417	-0.6102	4469.113	4.4	11.18
MOAKECDD_31418	0.1904	12181.663	30	3.89
MOAKECDD_31419	-0.5247	16269.04	1.1	5.59
MOAKECDD_31420	-0.5191	20315.952	1.1	6.09
MOAKECDD_31421	-1.6786	10471.992	30	4.71
MOAKECDD_31422	-0.0682	4216.73	7.2	4.01
MOAKECDD_31423	-0.9276	12567.704	1.9	4.59
MOAKECDD_31424	-0.0646	17721.897	100	5.48
MOAKECDD_31425	0.1179	10646.396	1.3	5.49
MOAKECDD_31426	-1.366	14596.995	1.4	6.44
MOAKECDD_31427	-0.0632	6512.773	4.4	12.22
MOAKECDD_31428	-0.154	14153.825	2.8	4.58
MOAKECDD_31429	-1.1742	8121.961	30	4.65
MOAKECDD_31430	-0.1264	8813.913	100	4.61
MOAKECDD_31431	-0.4364	13140.761	1.1	4.43
MOAKECDD_31432	-0.6092	12173.704	100	4.88
MOAKECDD_31433	-0.0324	4553.321	1.4	6.52
MOAKECDD_31434	0.6873	5677.734	7.2	11.69
MOAKECDD_31435	-0.7583	8844.636	1.1	4.78
MOAKECDD_31436	-0.2528	9055.683	7.2	3.77
MOAKECDD_31437	-0.3846	10930.202	4.4	5.08
MOAKECDD_31438	-0.6944	6224.837	4.4	4.15
MOAKECDD_31439	-1.0037	8730.291	1.3	4.29
MOAKECDD_31440	-0.3011	9241.115	30	3.93
MOAKECDD_31441	-0.189	11267.85	5.5	4.72
MOAKECDD_31442	1.1762	17415.557	7.2	9.76
MOAKECDD_31443	-0.9253	7746.343	1.9	4.89
MOAKECDD_31444	-0.2912	5005.57	20	4.52
MOAKECDD_31445	-0.7815	4325.916	2.8	10.87
MOAKECDD_31446	-0.028	6589.523	1.9	11.82
MOAKECDD_31447	-0.7257	3516.041	1	11.06
MOAKECDD_31448	-0.9604	9667.554	20	4.12
MOAKECDD_31449	0.1067	6577.622	4.4	4.81
MOAKECDD_31450	-0.1857	13964.672	1.4	5.59
MOAKECDD_31451	-0.6836	5545.302	20	6.56
MOAKECDD_31452	-0.8941	8217.275	100	6.9
MOAKECDD_31453	-0.8408	15079.475	4.4	4.49
MOAKECDD_31454	0.0082	6581.762	1.3	11.46
MOAKECDD_31455	0.8443	16463.036	1.9	4.4
MOAKECDD_31456	-0.2694	15255.77	1	4.25
MOAKECDD_31457	-1.2227	8417.769	1.4	3.79
MOAKECDD_31458	-0.287	7375.11	20	4.27
MOAKECDD_31459	-0.3579	14239.352	100	3.8
MOAKECDD_31460	0.2946	4215.175	2.8	9.59
MOAKECDD_31461	-0.2461	18062.386	20	3.77
MOAKECDD_31462	-0.7713	17216.893	20	4.56
MOAKECDD_31463	0.1355	5863.415	4.4	4.67
MOAKECDD_31464	-0.1386	9580.44	7.2	4
MOAKECDD_31465	0.2986	7795.058	5.5	8.93
MOAKECDD_31466	-0.2834	18890.284	1.1	4.77
MOAKECDD_31468	0.6483	6618.902	1.1	9.95
MOAKECDD_31469	-1.3204	8172.974	30	10.01
MOAKECDD_31470	-0.207	15652.082	20	10.11
MOAKECDD_31471	0.3757	12239.1	20	5.15
MOAKECDD_31472	-0.3992	16633.312	5.5	4.93
MOAKECDD_31473	-0.3253	7563.66	1.9	11.71
MOAKECDD_31474	-0.9307	16803.615	7.2	5.62
MOAKECDD_31475	-0.4256	15225.752	1.1	4.88
MOAKECDD_31476	-0.257	4482.216	1.3	9.62
MOAKECDD_31477	-0.2033	12896.684	20	9.6
MOAKECDD_31478	0.6549	12000.1	5.5	5.63
MOAKECDD_31479	-0.1957	16951.331	100	10.52
MOAKECDD_31480	0.0531	6841.736	1	4.7
MOAKECDD_31481	0.6	3177.747	1	3.91
MOAKECDD_31482	0.3514	15432.936	1.9	11.26
MOAKECDD_31483	-0.7103	7605.358	4.4	4.36
